ticker,title,url,time_published,summary,banner_image,source,source_domain,topic1,topic1_relevance_score,topic2,topic2_relevance_score,topic3,topic3_relevance_score,overall_sentiment_score,overall_sentiment_label
BAC,Bank of America Corporation  ( BAC )  is Attracting Investor Attention: Here is What You Should Know,https://www.zacks.com/stock/news/2032502/bank-of-america-corporation-bac-is-attracting-investor-attention-here-is-what-you-should-know,20221227T140012,"Recently, Zacks.com users have been paying close attention to Bank of America (BAC). This makes it worthwhile to examine what the stock has in store.",https://staticx-tuner.zacks.com/images/default_article_images/default75.jpg,Zacks Commentary,www.zacks.com,Earnings,1,Finance,1,Financial Markets,0.623304,0.230925,Somewhat-Bullish
BAC,3 Undervalued Stocks For Your 2023 Watchlist,https://stockmarket.com/featured/3-undervalued-stocks-for-your-2023-watchlist-2022-12-22,20221222T193455,"Simply put, undervalued stocks are stocks that investors believe are worth more than their current market price. This can happen for a variety of reasons, such as a temporary downturn in the industry, a misunderstanding of the company's financial health, or a lack of awareness about the company's ...",https://u3j7m9h7.rocketcdn.me/wp-content/uploads/2022/12/BAC-stock-chart-.jpg,StockMarket.com,stockmarket.com,Financial Markets,1,Earnings,1,Technology,0.5,0.248269,Somewhat-Bullish
BAC,How Bank of America achieved a massive comeback from the brink of collapse,https://www.cnbc.com/2022/12/27/how-bofa-came-back-from-the-brink-of-collapse.html,20221227T131501,The hard-learned lessons from the 2008 financial crisis allowed Bank of America to earn its position as the second-largest bank in the United States.,https://image.cnbcfm.com/api/v1/image/104112028-GettyImages-614582878.jpg?v=1672146901&w=1920&h=1080,CNBC,www.cnbc.com,Economy - Monetary,0.158519,Financial Markets,0.360215,Earnings,0.451494,0.248097,Somewhat-Bullish
BAC,3 Robinhood Stocks to Buy Right Now,https://www.fool.com/investing/2022/12/30/3-robinhood-stocks-to-buy-right-now/,20221230T145300,These three stocks all look poised to outperform in 2023.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F714617%2Finvesting-screen-analysis-investor-growth-stocks.jpg&op=resize&w=700,Motley Fool,www.fool.com,Financial Markets,0.999365,Manufacturing,0.5,Earnings,0.95493,0.351349,Bullish
BAC,Stock Market Strategies: Using Options Around Earnings Helps Minimize Risk,https://www.investors.com/research/earnings-preview/stock-market-strategies-using-options-around-earnings-helps-minimize-risk-3/,20221223T163400,Stock Market Strategies: Using Options Around Earnings Helps ... Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2022/12/EARNwatch122622.jpg,Investors Business Daily,www.investors.com,Life Sciences,0.333333,Financial Markets,1,Manufacturing,0.333333,0.079199,Neutral
BAC,"Magic Software Enterprises  ( NASDAQ:MGIC )  Downgraded to ""Buy"" at StockNews.com",https://reporter.am/2022/12/30/magic-software-enterprises-nasdaqmgic-downgraded-to-buy-at-stocknews-com.html,20221230T065642,"Magic Software Enterprises ( NASDAQ:MGIC ) Downgraded to ""Buy ... Armenian Reporter ...",https://www.marketbeat.com/logos/magic-software-enterprises-ltd-logo.jpg,Stocknews.com,reporter.am,Financial Markets,0.54554,Manufacturing,0.333333,Earnings,0.917436,0.296152,Somewhat-Bullish
BAC,Buy Five Below Stock and Tractor Supply Stock for 2023? This Wall Street Firm Says Yes.,https://www.fool.com/investing/2022/12/21/buy-five-below-stock-and-tractor-supply-stock-for/,20221221T130000,It's better to look beyond 2023 when deciding whether to invest in either of these retailers.,https://media.ycharts.com/charts/a78c363bda7fe71a9311cfaa43dfd6a5.png,Motley Fool,www.fool.com,Retail & Wholesale,0.333333,Financial Markets,0.503496,Earnings,0.997405,0.206573,Somewhat-Bullish
BAC,"Amid Weak Digital Ad Outlook, Apple, Walmart, Internet TV Are Still Bright Spots",https://www.investors.com/news/technology/digital-ad-outlook-horizon-glum-but-apple-walmart-internet-tv-bright-spots/,20221221T130000,"Amid Weak Digital Ad Outlook, Apple, Walmart, Internet TV Are Still ... Investor's Business Daily ...",https://www.investors.com/wp-content/uploads/2022/12/TECH1_disney_122322_AP.jpg,Investors Business Daily,www.investors.com,Retail & Wholesale,0.333333,Financial Markets,0.929393,Earnings,0.999982,0.122922,Neutral
BAC,Mutual Funds Are Investing In 'Survivors' For 2023,https://www.investors.com/etfs-and-funds/mutual-funds/stock-picking-by-mutual-funds-reveals-selections-for-2023/,20221230T120000,Stock Picking By Mutual Funds Focuses On Survivors | Investor's ... Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2022/12/FAP_mutualfunds_122322_shutter.jpg,Investors Business Daily,www.investors.com,Life Sciences,0.2,Energy & Transportation,0.2,Technology,0.2,0.168337,Somewhat-Bullish
BAC,Rite Aid  ( RAD )  Q3 2023 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2022/12/21/rite-aid-rad-q3-2023-earnings-call-transcript/,20221221T193016,"RAD earnings call for the period ending September 30, 2022.",https://g.foolcdn.com/misc-assets/fool-transcripts-logo.png,Motley Fool,www.fool.com,Economy - Monetary,0.158519,Retail & Wholesale,0.5,Financial Markets,0.995921,0.217705,Somewhat-Bullish
BAC,FedEx  ( FDX )  Q2 2023 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2022/12/21/fedex-fdx-q2-2023-earnings-call-transcript/,20221221T080031,"FDX earnings call for the period ending September 30, 2022.",https://g.foolcdn.com/misc-assets/fool-transcripts-logo.png,Motley Fool,www.fool.com,Economy - Monetary,0.310843,Financial Markets,1,Earnings,1,0.27031,Somewhat-Bullish
BAC,Invest in This Profitable Growth Company to Survive This Terrible Bear Market,https://www.fool.com/investing/2022/12/22/invest-in-this-profitable-growth-company-to-surviv/,20221222T124500,Beaten-down PayPal is a tremendous long-term bet on the growth of e-payments.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F713457%2Ftwo-sided-network.JPG&op=resize&w=700,Motley Fool,www.fool.com,Earnings,0.928769,Finance,1,Financial Markets,0.459462,0.228095,Somewhat-Bullish
BAC,StockNews.com Camtek  ( NASDAQ:CAMT )  is downgraded to Hold.,https://beststocks.com/stocknews-com-camtek-nasdaqcamt-is-downgraded-t-2/,20221225T014548,"StockNews.com lowered their previous recommendation for Camtek ( NASDAQ: CAMT ) from a ""buy"" rating to a ""hold"" rating in a report on the company's performance that was published on Friday. Regarding CAMT, a large number of reports covering a variety of topics have been written by a variety of ...",https://beststocks.com/wp-content/uploads/2022/09/Stock-Futures-Fall-Somewhat-Before-Economic-Data-Is-Released-Dow-Down.jpg,Stocknews.com,beststocks.com,Life Sciences,0.5,Financial Markets,0.998356,Earnings,0.917436,0.210359,Somewhat-Bullish
BAC,CarMax  ( KMX )  Q3 2023 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2022/12/22/carmax-kmx-q3-2023-earnings-call-transcript/,20221222T210033,"KMX earnings call for the period ending September 30, 2022.",https://g.foolcdn.com/misc-assets/fool-transcripts-logo.png,Motley Fool,www.fool.com,Economy - Monetary,0.158519,Economy - Fiscal,0.158519,Retail & Wholesale,0.5,0.207891,Somewhat-Bullish
BAC,Warren Buffett's Top Holdings See Mixed Performances In 2022,https://www.forbes.com/sites/gurufocus/2022/12/21/warren-buffetts-top-holdings-see-mixed-performances-in-2022/,20221221T153144,"While Chevron soared, other stocks failed to impress ...","https://imageio.forbes.com/specials-images/imageserve/63a326a8d0e96ccdb4b9f8d1/0x0.jpg?format=jpg&crop=3000,1688,x0,y0,safe&width=1200",Forbes,www.forbes.com,Energy & Transportation,0.25,Technology,0.25,Finance,0.25,0.204035,Somewhat-Bullish
BAC,Magic Software Enterprises  ( NASDAQ:MGIC )  downgraded by StockNews.com,https://upjobsnews.com/magic-software-enterprises-nasdaqmgic-downgraded-by-stocknews-com/,20221230T052327,Magic Software Enterprises ( NASDAQ:MGIC ) downgraded by ...,https://www.marketbeat.com/logos/premium-reports/20220912032153_report_preview_short-interest-book.png,Stocknews.com,upjobsnews.com,Financial Markets,0.214378,Earnings,0.77141,Technology,0.5,0.270631,Somewhat-Bullish
BAC,"9 Nike Analysts On Q2 Earnings Beat, Improving Inventory Trends, China: 'Decidedly Upbeat' - Nike  ( NYSE:NKE ) ",https://www.benzinga.com/analyst-ratings/analyst-color/22/12/30162431/9-nike-analysts-on-q2-earnings-beat-improving-inventory-trends-china-decidedly-upbe,20221221T165846,Nike Inc NKE shares rallied Wednesday morning after the company reported shrinking margins but said inventory levels have improved slightly on a quarterly basis. Nike reported fiscal second-quarter adjusted EPS of 85 cents on revenue of $13.32 billion.,https://cdn.benzinga.com/files/images/story/2022/12/21/shutterstock_1153250173.jpg?width=1200&height=800&fit=crop,Benzinga,www.benzinga.com,Financial Markets,0.161647,Manufacturing,0.5,Earnings,0.796627,0.229009,Somewhat-Bullish
BAC,Warren Buffett Is Raking in $2.8 Billion in Annual Dividend Income From Just 3 Stocks,https://www.fool.com/investing/2022/12/23/warren-buffett-28-billion-dividend-income-3-stocks/,20221223T100600,Berkshire Hathaway should generate more than $6 billion in dividend income over the next 12 months. Nearly half of it will come from three stocks.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F713662%2Fwarren-buffett-brka-brkb-berkshire-hathaway-motley-fool2.jpg&op=resize&w=700,Motley Fool,www.fool.com,Economy - Monetary,0.576289,Financial Markets,0.999998,Earnings,0.614606,0.250563,Somewhat-Bullish
BAC,FAANG Stocks Time At The Top Could Be Over - Here's What Analysts Expect In 2023,https://www.forbes.com/sites/qai/2022/12/28/faang-stocks-time-at-the-top-could-be-overheres-what-analysts-expect-in-2023/,20221228T130000,Some analysts believe that the current environment is going to make it difficult for growth focused tech stocks to bounce back.,https://imageio.forbes.com/specials-images/imageserve/63ab62fb6e844afa1a8f0742/0x0.jpg?format=jpg&width=1200,Forbes,www.forbes.com,Financial Markets,0.999999,Manufacturing,0.333333,Earnings,0.744043,0.264061,Somewhat-Bullish
BAC,NFI completes amendments to its credit facilities,https://www.globenewswire.com/news-release/2022/12/29/2580846/0/en/NFI-completes-amendments-to-its-credit-facilities.html,20221229T194800,All amounts shown in this press release are in U.S. dollars unless otherwise indicated.,https://ml.globenewswire.com/Resource/Download/ccb77a25-592a-473a-84a9-8988505520e1?size=1,GlobeNewswire,www.globenewswire.com,Economy - Monetary,0.310843,Economy - Fiscal,0.158519,Financial Markets,0.999955,0.0844,Neutral
BAC,NFI completes amendments to its credit facilities - NFI Group  ( OTC:NFYEF ),https://www.benzinga.com/pressreleases/22/12/g30230521/nfi-completes-amendments-to-its-credit-facilities,20221229T194843,All amounts shown in this press release are in U.S. dollars unless otherwise indicated.,,Benzinga,www.benzinga.com,Economy - Monetary,0.310843,Economy - Fiscal,0.158519,Financial Markets,0.999966,0.086718,Neutral
BAC,My Top 5 Portfolio Holdings for 2023,https://www.fool.com/investing/2022/12/21/my-top-5-portfolio-holdings-for-2023/,20221221T102100,This mix of growth and value stocks can outperform in a challenging environment.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F713447%2Fascending-bar-chart-line-invest-financial-newspaper-stock-market-quote-rally-bull-getty.jpg&op=resize&w=700,Motley Fool,www.fool.com,Life Sciences,0.2,Energy & Transportation,0.2,Technology,0.2,0.208856,Somewhat-Bullish
BAC,Here's how much money Google estimates Microsoft's cloud business is actually losing,https://www.cnbc.com/2022/12/21/google-leaked-doc-microsoft-azure-losing-money-on-29-bln-in-revenue.html,20221221T133001,"Google sees Microsoft's Azure revenue in the latest fiscal year at less than $30 billion, while analysts' numbers are significantly higher.",https://image.cnbcfm.com/api/v1/image/107164511-16708402371670840232-27107443316-1080pnbcnews.jpg?v=1670854327&w=750&h=422&vtcrop=y,CNBC,www.cnbc.com,Financial Markets,0.360215,Earnings,0.623304,Technology,0.5,0.009632,Neutral
BAC,"Why Palantir, Snowflake, and Datadog Plunged Today",https://www.fool.com/investing/2022/12/22/why-palantir-snowflake-and-datadog-plunged-today/,20221222T205758,It was a bad day for high-growth tech stocks as interest rate fears reared their ugly head again.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F713475%2Fsocial-security-4.jpg&op=resize&h=340,Motley Fool,www.fool.com,Economy - Monetary,0.9545,IPO,0.310843,Financial Markets,0.214378,0.123496,Neutral
BAC,"Google Downplays Microsoft Cloud Potential Versus Wall Street; Analyst Disagrees - Alibaba Group Holding  ( NYSE:BABA ) , Microsoft  ( NASDAQ:MSFT ) , Alphabet  ( NASDAQ:GOOG ) , Alphabet  ( NASDAQ:GOOGL ) , Amazon.com  ( NASDAQ:AMZN ) ",https://www.benzinga.com/news/22/12/30161854/google-downplays-microsoft-cloud-potential-versus-wall-street-analyst-disagrees,20221221T200948,Alphabet Inc GOOG GOOGL Google has for years struggled to improve its position in the cloud market versus leaders like Amazon.com Inc AMZN and Microsoft Corp MSFT.,https://cdn.benzinga.com/files/images/story/2022/12/21/azure-rainer_stropek_via_flickr.jpg?width=1200&height=800&fit=crop,Benzinga,www.benzinga.com,Retail & Wholesale,0.333333,Earnings,0.365926,Technology,0.333333,-0.217466,Somewhat-Bearish
BAC,Why Shares of GE Are Rising Today,https://www.fool.com/investing/2022/12/21/why-shares-of-ge-are-rising-today/,20221221T185417,Analysts and experts continue to recommend this stock.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F713475%2Fsocial-security-4.jpg&op=resize&h=340,Motley Fool,www.fool.com,Financial Markets,0.266143,Manufacturing,0.5,Earnings,0.310843,0.232307,Somewhat-Bullish
BAC,73% of Warren Buffett's Portfolio Is Invested in These 5 Stocks,https://www.fool.com/investing/2022/12/30/73-warren-buffett-portfolio-invested-in-5-stocks/,20221230T100600,Portfolio concentration is a big reason the Oracle of Omaha has outperformed for more than a half-century.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F714288%2Fwarren-buffett-brka-brkb-berkshire-hathaway-motley-fool5.jpg&op=resize&w=700,Motley Fool,www.fool.com,Energy & Transportation,0.25,Technology,0.25,Finance,0.25,0.200553,Somewhat-Bullish
BAC,Talking About Top Stocks,https://www.fool.com/investing/2022/12/24/talking-about-top-stocks/,20221224T150000,"Plus some predictions about mortgage rates, inflation, and the stock market.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F713976%2Fpresident-biden-deliver-remarks-wh-photo-adam-schultz.jpg&op=resize&h=340,Motley Fool,www.fool.com,Life Sciences,0.2,Technology,0.2,Finance,0.2,0.170408,Somewhat-Bullish
BAC,2022 in Press Releases: The Year's Must-Read Stories,https://www.prnewswire.com/news-releases/2022-in-press-releases-the-years-must-read-stories-301711118.html,20221230T112200,"The press releases sent via PR Newswire that received the most attention this year NEW YORK, Dec. 30, 2022 /PRNewswire/ -- With more than 300,000 press releases hitting the wire this year, it was difficult to keep up with everything on PR Newswire.",https://mma.prnewswire.com/media/1975446/PR_Newswire_2022_Recap.jpg?w=500,PR Newswire,www.prnewswire.com,Economy - Monetary,0.310843,Retail & Wholesale,0.5,Financial Markets,0.77141,0.13869,Neutral
BAC,Here's why Wall Street is warning the Fed blew it on inflation and won't save the stock market from crashing,https://markets.businessinsider.com/news/stocks/stock-market-crash-fed-inflation-recession-rate-hikes-policy-put-2022-12,20221224T143731,"• The Fed blew it on inflation stocks are going to have to suffer as a result. • The central bank has no choice now but to keep hiking until inflation is down, experts have said. • Here are five top voices in markets warning investors not to pin their hopes on a Fed put to save stocks.",,Business Insider,markets.businessinsider.com,Economy - Monetary,1,Financial Markets,0.918141,Earnings,0.310843,-0.402256,Bearish
