,tweet_id,user_id,description,location,following,followers,totaltweets,retweetcount,hashtags,text,score,compound,sentiment
80,131,224,abolition + anarchy / grad student at U of Michigan / digital studies + carceral studies /  they/them,,219,139,1562,26,[],The way these layoffs are happening  quiet without proper notice treating lecturers with absolute indignity  makes it clear that the division wants to keep this quiet The casual cruelty is astounding We should not let it fly under the radar as they are hoping it will,"{'neg': 0.071, 'neu': 0.747, 'pos': 0.182, 'compound': 0.6249}",0.6249,POSITIVE
81,132,225,Building @REKfitness - Mixed Reality Fitness - 3X Founder ex @LIV @YURwellness - Follow for AR + XR + VR + MR,California,6556,12802,13304,0,[], When they start the reality labs layoffs Ill quote your tweet,"{'neg': 0.219, 'neu': 0.781, 'pos': 0.0, 'compound': -0.4215}",-0.4215,NEGATIVE
82,136,217,,,1612,142,4716,10,[],General Motors  announced that about 5000 salaried workers had accepted the companys buyout offers which the automaker says is enough to avoid layoffs at this time ,"{'neg': 0.078, 'neu': 0.848, 'pos': 0.074, 'compound': -0.0258}",-0.0258,NEGATIVE
83,137,229,,,65,63,2099,0,[], Your policies and spending have caused prices to double Look at what you have done 600month for the same thing You keep giving money and taxbreaks to the rich and no one is seeing any benefits We are seeing layoffs and bankruns not a good economy,"{'neg': 0.087, 'neu': 0.752, 'pos': 0.162, 'compound': 0.6116}",0.6116,POSITIVE
84,138,230,Engineer in the area of video,United States,210,168,77,7,"['LayOffs', 'H1B', 'H1Bvisa']",LayOffs at H1B using    how many more times do we have to say no more H1Bvisa are needed  threadTech layoffs worsen in Bay Area Logitech Salesforce chop jobs  via ,"{'neg': 0.169, 'neu': 0.831, 'pos': 0.0, 'compound': -0.6705}",-0.6705,NEGATIVE
85,140,232,No DMs /Grandma __ of 4/ DefendDemocracy Biden/Harris / Flip the Senate Blue__/ Remove Traitors & Conspiracy Kooks! Resist/ I Follow Back__,Georgia,3615,3132,36731,1,[],The bottom 79 of American households pay more in taxes than the top 21 HOW THE FUCK DOES THAT MAKE SENSE __ and then after that we KEEP paying through high prices low wages corporate layoffs lack of healthcare and OUR MURDERED SCHOOL CHILDREN ,"{'neg': 0.276, 'neu': 0.691, 'pos': 0.033, 'compound': -0.9241}",-0.9241,NEGATIVE
86,141,233,Seasoned Real Estate professional with a background in property management. Bridging the Gap between crypto and Real Estate. @pocketcows Enthusiast.,"Miami, FL",447,503,3965,0,[],For anyone interested you can actually track lay offs by going here ,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019}",0.4019,POSITIVE
87,142,234,,"Las Vegas, NV",182,81,3588,0,[],  There are hotspots and cold spots throughout the nation When a brand new fing car exceeds the salary of the targeted market problems will occur We havent even seen layoffs hit the tape yet White collar jobs are about to be crushed  With it takes the economy,"{'neg': 0.111, 'neu': 0.889, 'pos': 0.0, 'compound': -0.6705}",-0.6705,NEGATIVE
88,143,235,"NOTICE: Get off Turtle Island our land! We r AUTO-CHTH-ONOUS Ancient Ones, n Cosmic Indigenous! Computing, Streaming, Cloud, VOIP, APPS, ANIMATION, FILM; WORLDS","Los Angeles, CA",625,274,12712,0,[],These layoffs are about efficiency,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}",0.3612,POSITIVE
89,144,230,Engineer in the area of video,United States,210,168,77,0,[],More H1B Why in the midst of simply MASSIVE layoffs Give American workers a chance  ,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.25}",0.25,POSITIVE
90,145,236,,,89,6,744,0,[], The numbers show massive layoffs,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
91,146,237,Trata a los dem�s como quisieras que te traten,,3746,230,5978,1,[],The two biggest factors influencing organisational culture in early 2023 are the highly publicised and hugely disruptive layoffs across the tech industry amp the emergence of Large Language Models such as ChatGPTMore on the InfoQ TrendsReport  ,"{'neg': 0.069, 'neu': 0.931, 'pos': 0.0, 'compound': -0.3804}",-0.3804,NEGATIVE
92,147,238,Helping students and professionals reach their full potential through expert college admission and career consulting services.,,84,3,27,0,[], We consulted one of our clients who was exactly like this Thankfully they listened but the idea was you are in survival mode now You did not survive the H1 layoffs like we warned now you must survive Drive an uber whatever but you will make that mortgage payment,"{'neg': 0.048, 'neu': 0.822, 'pos': 0.13, 'compound': 0.5385}",0.5385,POSITIVE
93,148,239,DITADURA NUNCA MAIS,Brasil,1900,593,132732,6,[],The tech giants are raking in hundreds of billions firing hundreds of thousands of workers and pissing away tens of billions on stock buybacks23,"{'neg': 0.188, 'neu': 0.812, 'pos': 0.0, 'compound': -0.6249}",-0.6249,NEGATIVE
94,149,200,,,319,321,61112,0,[],I still wanted to talk to u guys though  Catching  ip  on  some  news  from  the  week  Consumer  A  Gas  prices  could  hit  4  a  gallon  after  OPEC  production  cutB  Tech  layoffs  high  interest rates  afe  having  serious  impact  on  how  people  buy,"{'neg': 0.032, 'neu': 0.893, 'pos': 0.074, 'compound': 0.4019}",0.4019,POSITIVE
95,150,240,Show Me the Money,"Washington, DC",100,20,862,34,[],DoL completely revised seasonal adjustments for jobless claims so now both of them look just like an economy heading right into recession Imagine that Initial claims starting to reflect layoffs and job cut announcements ,"{'neg': 0.128, 'neu': 0.807, 'pos': 0.065, 'compound': -0.34}",-0.34,NEGATIVE
96,151,241,"Get the latest news and follow the coverage of breaking news, local news, national, politics and more",New York,20,2,2589,0,"['budgets', 'delays', 'Facebook', 'financial', 'Fresh', 'layoffs', 'Meta', 'Parent', 'plans', 'reports', 'Setting', 'team', 'Times']",Meta delays setting team budgets as Facebook parent plans fresh round of layoffs Financial Times reports budgets delays Facebook financial Fresh layoffs Meta Parent plans reports Setting team Times,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.5574}",0.5574,POSITIVE
97,152,242,,"British Columbia, Canada",1181,727,437325,17,[],Im pretty sure my masking policy for my business has caused clients to seek their services elsewhere All the tech layoffs could also be a contributing factor Or maybe its something else Im unaware of which is very possible Regardless Im definitely brainstorming,"{'neg': 0.037, 'neu': 0.792, 'pos': 0.171, 'compound': 0.7506}",0.7506,POSITIVE
98,154,244,The Ethical Emarati. Technology Ethicist. Futurist. Pacifist. Transformation Addict.,,590,68,3558,0,"['Tech', 'ethics']",Its an especially bad time Tech layoffs are hitting ethics and safety teams,"{'neg': 0.216, 'neu': 0.625, 'pos': 0.159, 'compound': -0.2484}",-0.2484,NEGATIVE
99,155,245,"A curated take on South Asian art, literature, life and news.",,4236,7324,67504,0,['Arkansas'],Marupally ran away from her Conway Arkansas home on January 17 when she was only 14 amid fears that the US would deport her and her parents due to mass layoffs in the tech industry,"{'neg': 0.076, 'neu': 0.924, 'pos': 0.0, 'compound': -0.4215}",-0.4215,NEGATIVE
100,156,246,,,38,7,5827,0,[], The parks are still giving them money and I know about the debt and the fact they need help badly Layoffs which are happening now are unfortunate but sadly needed if they want to try and combat the debt a bit Of course they still have a long way to go,"{'neg': 0.265, 'neu': 0.652, 'pos': 0.084, 'compound': -0.8968}",-0.8968,NEGATIVE
101,157,247,"I�m not afraid of RUFFhousing.Bernie Sanders-Bill Clinton Democrat. Intriguing, Infuriating, and Completely Baffling. CEO,influencer, anti-masturbation activist",,531,6255,96029,1,[],Elon haters have been vindicated on pretty much every front aside from twitter will quickly cease to function after layoffs takes but Im gonna keep consuming this garbage until gt80 of you are on the same alternative platform or he starts charging to tweet,"{'neg': 0.045, 'neu': 0.87, 'pos': 0.085, 'compound': 0.2263}",0.2263,POSITIVE
102,167,257,"US Navy Vet, widow of US Navy Vet. #CommonSense #LiveAndLetLive #LeftismIsAMentalDisorder based on FORCE. Outlaw it.

I believe what I SEE, NOT what I'm TOLD.",Commiefornia,801,1346,299566,51,[],8  announced layoffs that were carried out through an AntiRacistAntiOppression lens because layoffs like this can have a more pronounced impact on marginalized communities This is patently illegal  ,"{'neg': 0.12, 'neu': 0.797, 'pos': 0.083, 'compound': -0.2732}",-0.2732,NEGATIVE
103,173,263,"Just an ex-chef who's hungry for justice. Journalist in #yeg. Opinions are my own, but you're welcome to share. She/her.",Edmonton,809,130,652,221,[],Youve most likely read about the layoffs Ive lost my staff job at Bustle Im looking for editing writing work for May amp beyond I feel numb along with a crippling fear that I dont have the following to get a post like this seen but I welcome any help JournoRequest  1,"{'neg': 0.1, 'neu': 0.731, 'pos': 0.17, 'compound': 0.705}",0.705,POSITIVE
104,174,264,I tweet whatever comes to mind. This is social therapy.,"Chicago, IL",180,798,30925,0,[],Great nba season but horrible all star game Hope the layoffs are ____,"{'neg': 0.225, 'neu': 0.473, 'pos': 0.303, 'compound': 0.1655}",0.1655,POSITIVE
105,176,266,Croatian Born________Home�s Canada______Love our Neighbours USA______Jamaica ______ God __My Family Music Life & Our Beautiful Planet__Truth Seeker No DM�s.__,Canada,1167,1600,30884,2,[], Nope see by 2024 this country will be in a Great Depression  The whole banking system is on the brink of failure and massive layoffs are right around the corner When the economy turns to total shit this next year the Democrats wont stand a chance in 2024,"{'neg': 0.215, 'neu': 0.714, 'pos': 0.071, 'compound': -0.8042}",-0.8042,NEGATIVE
106,178,268,i used to be otherwise unemployable. Now I just underwhelm Ron DeSantis. __Thoughts and Opinions are my OWN. __,"Mission, TX",1716,1299,32526,0,[], Im guessing Weathergurl and her plus 1 are anticipating layoffs following Foxs loss against Dominion voting machines hence this lawsuit,"{'neg': 0.207, 'neu': 0.793, 'pos': 0.0, 'compound': -0.5307}",-0.5307,NEGATIVE
107,179,269,Lover of music. __Respectful of others. Long live The Paradise Garage! He/His,"Los Angeles, CA",382,31,1579,0,[], you were the one place where I could turn and not hear Black people referred to as ni and bitc Now we dont have you You have lost your way Not just on this show but others It may explain some of the layoffs I cant support that,"{'neg': 0.093, 'neu': 0.907, 'pos': 0.0, 'compound': -0.548}",-0.548,NEGATIVE
108,180,270,Contributing to a discourse that puts workers and worker power at the center of the conversation | @BurnesCenter,,1488,519,633,0,['PowerAtWork'],Twitter again accused of legal violations during mass layoffs by  for  is one of the items included on this weeks PowerAtWork Weekly Download  subscribe and have it delivered directly to your inbox every week,"{'neg': 0.147, 'neu': 0.814, 'pos': 0.039, 'compound': -0.6249}",-0.6249,NEGATIVE
109,181,271,,,9,2,16,0,[], Why dont you address American Dollar Oil Artificial intelligence Layoffs Environment  China with the people,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4767}",0.4767,POSITIVE
110,182,272,"I live on the florida gulf coast..and love it...I despise the GOP, it is the party of sexism, racism, corruption, and treason and traitors ..period..__
________",Crestview Florida...gulf coast,4866,4410,789484,0,[],US adds a healthy 236000 jobs despite Feds rate hikes from  ,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}",0.4019,POSITIVE
111,183,273,Alabama Crimson Tide fan and Proud Constitutional Conservative American!,"Land O' Lakes, FL",2521,533,23641,0,[], And then after 3 months the layoffs will begin,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
112,184,194,I have no idea what I�m doing,,385,107,2948,0,[],    You truly cant follow logic or reason The power of deciding your career moves should remain yours The power to make mass layoffs or terminations should be regulated,"{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.4404}",0.4404,POSITIVE
113,185,274,Wrestling Fan #Ravens,,404,121,17936,0,[], Yep and layoffs happen too but mostly on the cooperate side of things,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.1531}",0.1531,POSITIVE
114,186,275,"This is where I drop product feedback.

Software engineer doing his thing. I say whatever I want here.",,773,39,867,0,[], mostly just tech that involves moving code automatically to production IMOits vaporware that caused a LOT of layoffsTheres sysadmins now site reliability admins and software engineers  thats about it in my book,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
115,189,278,Fumfum Doing da tweet things,,4234,301,58104,31,[],Total compensation for senior folks crossing 1M at FAAMNG isnt a secret since anyone can look this up on The question as Ive posed before is if or when investors decide layoffs arent enough and tech pay should shrink as well__,"{'neg': 0.035, 'neu': 0.965, 'pos': 0.0, 'compound': -0.1027}",-0.1027,NEGATIVE
116,190,279,,,39,158,125451,1,[],Hundreds to be laid off from McDonalds as the company restructures a source familiar with the situation confirmed to ABC7 Friday  ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
117,191,225,Building @REKfitness - Mixed Reality Fitness - 3X Founder ex @LIV @YURwellness - Follow for AR + XR + VR + MR,California,6556,12802,13304,0,[], We will see about that I bet we see big layoffs at RL in the next few quarters,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
118,194,282,,"State of Confusion , USA",168,41,1511,0,[],  Lil Petey complains about rising inflation high gas prices and growing layoffs but what is he focused on He joins the Republicants punching down on kids What cowards you all are Petey,"{'neg': 0.051, 'neu': 0.816, 'pos': 0.134, 'compound': 0.4497}",0.4497,POSITIVE
119,195,283,it's not okay to die poor,"Paris, France",3606,1587,16659,64,[],The Pakistani industry is facing various challenges including the ban on imports inflation and ongoing issues These factors have significantly impacted the production capacity of the industry leading to closures and layoffs________________ ,"{'neg': 0.103, 'neu': 0.86, 'pos': 0.037, 'compound': -0.5106}",-0.5106,NEGATIVE
120,200,288,Digital Assets | Finance | Engineer | Business Owner @BlackSwanCapitalist Pledge Your Allegiance #XRPCommunity #Youtube,,0,1077,66,30,"['Ripple', 'Oil', 'inflation', 'layoffs']",The Ripple effect of higher Oil prices will result in a vicious cycle of inflation economic slowdown and layoffs The reality is about to set in for most people ,"{'neg': 0.085, 'neu': 0.915, 'pos': 0.0, 'compound': -0.3612}",-0.3612,NEGATIVE
121,203,291,"My Niece 7yr old daughter, this is her favorite rhyme. AOC Cow Bay See Sic Gow See. What a cute kid. __",__,386,198,22843,0,[], More of Bullshzit Joe phony lecture ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
122,204,292,,,3652,2536,90851,0,[], That is a damned lie Biden is a known pathological liar The correct amount of jobs created by Biden is around 500000 Joey tell us about all of those layoffs that have started Apparently your plan does not work,"{'neg': 0.141, 'neu': 0.811, 'pos': 0.048, 'compound': -0.5994}",-0.5994,NEGATIVE
123,206,294,"�you can, you should, and if you�re brave enough to start, you will.�____",Sri Lanka,765,5463,295223,18,[],After McDonalds Corp temporarily closed its US offices and administered corporate layoffs the firm is now cutting pay packages for its employees The burger giant is bracing for the GREAT BIDEN RECESSION,"{'neg': 0.164, 'neu': 0.713, 'pos': 0.123, 'compound': 0.1027}",0.1027,POSITIVE
