user_id,description,location,following,followers,totaltweets,retweetcount,text,hashtags
200,,,319,321,61112,0,"* Homebuyers: face contingencies amid interest rate hikes and layoffs…
*(  Buyers/  sellers  r  feeling  more  comfident  writing  comtingencies  into  contracts…)
Its  allowing  both  the  buyer  and  seller  to  back  out  of  a  deal  if  certain  conditions  r  not  met…",[]
197,CSN Media offers a FREE ALTERNATIVE to Paid Cable TV with Hours of Breaking News & Other Events both Worldwide & Locally plus Educational Videos & Health Tips,Cary NC ~antiquitybc@gmail.com,9,55,22296,0,"McDonald's layoffs 2023: Hundreds of people are being laid off from McDonald's as the burger giant restructures the company. Earlier this week, the company announced it was temporarily closing its U.S. offices and told its corporate staff to work remotely while we still need your… https://t.co/Y3NHKitP6k https://t.co/amK7zxuRAx",[]
201,,,204,91,18214,153,"""Not Lovin' It"": McDonald's Slashes Pay Closes Offices, Layoffs Workers  https://t.co/1HuniCNDHF",[]
202,,,9,5,2862,7,"McDonald's to lay off hundreds as burger giant restructures company, source says https://t.co/KYGEUtiY3b",[]
203,I believe in God not fake religious Christians. Proud Belizean-American. Mom to two__my __. __Rams. You can catch me at GilStringer Construction.,United States,1529,1423,80045,18,"McDonald's to lay off hundreds as burger giant restructures company, source says https://t.co/cr5CvG3Se1",[]
200,,,319,321,61112,0,"* Oil production rose 12.5 million barrels per day in January…
(  the  highest  since  March  2020…)  

*  Next  up:  layoffs,  bank  collapses,  and  rising  interest  rates  has  sent  shockwaves  through  real  estate  industry…
*  For  instance:  Meta  last  month,",[]
204,Emily ~27~ @SabrinaAnnLynn 11/17/17 @RachelPlatten : https://t.co/VcdgZVbfMv @juliamichaels 6/4/17,United States,11680,10608,293954,7,"McDonald's to lay off hundreds as burger giant restructures company, source says https://t.co/KYGEUtiY3b",[]
205,Driving for Lyft so you don't have to.,"Los Angeles, CA",2,2138,630719,1,"@Disney needs to announce that it's closing #DisneyWorld and that layoffs will commence at the end of the month...

Then DO IT.",['DisneyWorld']
197,CSN Media offers a FREE ALTERNATIVE to Paid Cable TV with Hours of Breaking News & Other Events both Worldwide & Locally plus Educational Videos & Health Tips,Cary NC ~antiquitybc@gmail.com,9,55,22296,0,"McDonald's layoffs 2023: Hundreds of people are being laid off from McDonald's as the burger giant restructures the company. Earlier this week, the company announced it was temporarily closing its U.S. offices and told its corporate staff to work remotely while we still need your… https://t.co/Ki9Seewn3F",[]
206,,,408,304,67531,171,"https://t.co/YwmbGs3ZR5 

Stop eating McDonalds. They tried hard to debunk this. IT IS TRUE. Notice the McDonalds layoffs? Oh much more to come. THEY ARE DEMONS.",[]
207,"Free Software hacker, rabid dancer, electric transportation enthusiast, pedestrian | avowed smart-arse","Berlin, Germany",62,181,22826,0,"@TjulfarLP @sarthakgh This is about layoffs, not about social security.",[]
208,He/Him __ ______ Abolish ICE/CBP Abolish Police/Prisons,,4922,2035,533732,11,"This morning, I wrote to @actblue executives to convey to them the impact these layoffs have on several of my constituents. I asked them to freeze any additional layoffs and to consider cuts to executive compensation to more fairly mitigate the impact of these layoffs. https://t.co/PT7c5pfPqs",[]
209,,,166,111,10485,171,"https://t.co/YwmbGs3ZR5 

Stop eating McDonalds. They tried hard to debunk this. IT IS TRUE. Notice the McDonalds layoffs? Oh much more to come. THEY ARE DEMONS.",[]
210,CRM Software for Commercial Real Estate,,1135,634,11913,0,"Inflation Data, Disney Layoffs, Moderna's Prospects, and More Market News: That in commercial real estate land is a depression. It's eight times the vacancy rate pre-pandemic and you can compare that to the New York City ... https://t.co/b4Fv9Cuycx",[]
211,"MMA Gambling shit, GOP/Trump crimes & some political shit,  some Golf & movie shit..let's not lose our democracy shit.......no bullshit tho.",Vegas BayBay!!!,140,1418,167517,0,don't like the ladies after long layoffs...,[]
212,Some guy from Azeroth. If u want to play #wowclassic join me on server Myzrael,"North Carolina, USA",647,626,136299,153,"""Not Lovin' It"": McDonald's Slashes Pay Closes Offices, Layoffs Workers  https://t.co/1HuniCNDHF",[]
213,__ #FBR Army Vet #retired #fullyvaccinated #adoptdontshop #atheist #BLM #Resist #arresttrumpnow  #istandwithukraine No DMs,"Round Rock, TX",20342,20168,41799,1,"@Disney needs to announce that it's closing #DisneyWorld and that layoffs will commence at the end of the month...

Then DO IT.",['DisneyWorld']
214,@cgasparino when will you admit @cobblecord is the worst streaming service ever!!!,"Fox studio NYC, cleaning sets!",131,75,6818,153,"""Not Lovin' It"": McDonald's Slashes Pay Closes Offices, Layoffs Workers  https://t.co/1HuniCNDHF",[]
215,Tech L/S investor/trader. Columnist @realmoney (https://t.co/sy7QldHDj2). Occasional hiker and photographer. DMs open.,"Phoenix, AZ",1041,15286,14243,0,"@Oakgrovecapital Think the overall wage growth figure is for now depressed by tech/finance layoffs. Wage growth is still fairly high in many sectors, as is services inflation.

There's a case for the Fed pausing after another 25. Problem is markets are pricing in a bunch of rate cuts.",[]
216,#LakeShow #Titans #Dodgers #StrangerThings #Supernatural is my favorite show #BlackGirlNerd ___________#Marvel ______ --- Healthcare Worker __,Southern California ______,3432,4852,242851,7,"McDonald's to lay off hundreds as burger giant restructures company, source says https://t.co/KYGEUtiY3b",[]
217,,,1612,142,4716,13,"The number of Americans seeking unemployment aid was higher over the past few months than the government had initially reported, reflecting a modest rise in #Layoffs as the economy has slowed in the face of higher interest rates. https://t.co/3jfZ760vok",[]
218,not much to be said about me.,"Texas, USA",283,68,5524,0,@NotTodayLuv @CNN I just read an article..people aren’t making their car payments .. repo on the rise. More debt on credit cards and more layoffs at big companies. Am I wrong ?,[]
219,"FREEDOM loving lady from Texas! I help women effectively and affordably protect themselves from assault, theft, rape, etc. MAGA! Trump! God bless the USA!","Richmond, TX",608,221,218,171,"https://t.co/YwmbGs3ZR5 

Stop eating McDonalds. They tried hard to debunk this. IT IS TRUE. Notice the McDonalds layoffs? Oh much more to come. THEY ARE DEMONS.",[]
220,"Disabled Since04.
10/22 Cerebral ArteryStenosis Im69yrBedridden 4yrsManyBack&left LegSurgeryStage4 kidneyFailure
____AssistanceFor mobility chair tysm $SamD7491","Arizona, USA",429,259,24170,7,"McDonald's to lay off hundreds as burger giant restructures company, source says https://t.co/KYGEUtiY3b",[]
221,"57, single, healthy & fit, Blue, definitely a Progressive.  #BlueCrew Anti Trump since 80's 
Post  @chrismootham 
Mastodon @christophermootham@mastodon.online","Folsom, CA",3084,2599,59094,0,"McDonald's to lay off hundreds as burger giant restructures company, source says https://t.co/CEC7ZIAuiZ",[]
222,"The voice of Australian entrepreneurship and small business. 
Tips: __ news@smartcompany.com.au.","Melbourne, Australia",18795,48867,61068,0,"Senior tech reporter @Tegan_Writes spent two weeks in the US &amp; reflects on sector on the ground — from the rise of AI, economic turmoil and layoffs. 
https://t.co/m6qCAJtfL1",[]
223,Stock Market - Top Penny Stocks Today - CryptoCurrency Consider all tweets as opinions and not financial advice.,Not San Francisco,1020,1331,167745,153,"""Not Lovin' It"": McDonald's Slashes Pay Closes Offices, Layoffs Workers  https://t.co/1HuniCNDHF",[]
224,abolition + anarchy / grad student at U of Michigan / digital studies + carceral studies /  they/them,,219,139,1562,26,"The way these layoffs are happening — quiet, without proper notice, treating lecturers with absolute indignity — makes it clear that the division wants to keep this quiet. The casual cruelty is astounding. We should not let it fly under the radar, as they are hoping it will.",[]
225,Building @REKfitness - Mixed Reality Fitness - 3X Founder ex @LIV @YURwellness - Follow for AR + XR + VR + MR,California,6556,12802,13304,0,@FbBagholder When they start the reality labs layoffs I’ll quote your tweet.,[]
226,Blue State Girl,,5000,890,420511,7,"McDonald's to lay off hundreds as burger giant restructures company, source says https://t.co/KYGEUtiY3b",[]
227,"Your #1 breaking news and local news source in Southern California and the greater Los Angeles area. When you witness news, share it with #abc7eyewitness.",,495,1254011,271889,7,"McDonald's to lay off hundreds as burger giant restructures company, source says https://t.co/KYGEUtiY3b",[]
228,Maths Professor,Tennessee,4375,3898,198319,153,"""Not Lovin' It"": McDonald's Slashes Pay Closes Offices, Layoffs Workers  https://t.co/1HuniCNDHF",[]
217,,,1612,142,4716,10,"General Motors (@GM) announced that about 5,000 salaried workers had accepted the company’s buyout offers, which the automaker says is enough to avoid layoffs at this time. https://t.co/QepBByHhOp",[]
229,,,65,63,2099,0,@POTUS Your policies and spending have caused prices to double. Look at what you have done 600/month for the same thing. You keep giving money and taxbreaks to the rich and no one is seeing any benefits. We are seeing layoffs and bankruns not a good economy.,[]
230,Engineer in the area of video,United States,210,168,77,7,"#LayOffs at #H1B using @salesforce @Logitech - how many more times do we have to say no more #H1Bvisa are needed @WhiteHouse? (thread)

Tech layoffs worsen in Bay Area: Logitech, Salesforce chop jobs https://t.co/othnWB7YAe via @siliconbeat","['LayOffs', 'H1B', 'H1Bvisa']"
231,"Observer, Historian & Author. Disclaimer: Not for the psychologically impaired. Apologies, but I’m not the midwit whisperer. https://t.co/jfGAwgBcDf",Rent-Free in your head.,4165,4203,198049,153,"""Not Lovin' It"": McDonald's Slashes Pay Closes Offices, Layoffs Workers  https://t.co/1HuniCNDHF",[]
232,No DMs /Grandma __ of 4/ DefendDemocracy Biden/Harris / Flip the Senate Blue__/ Remove Traitors & Conspiracy Kooks! Resist/ I Follow Back__,Georgia,3615,3132,36731,1,"The bottom, 79% of American households pay more in taxes than the top 21%. HOW THE FUCK DOES THAT MAKE SENSE??? __ and then after that we KEEP paying through high prices, low wages, corporate layoffs, lack of healthcare, and OUR MURDERED SCHOOL CHILDREN! https://t.co/arcF0tdyV1",[]
233,Seasoned Real Estate professional with a background in property management. Bridging the Gap between crypto and Real Estate. @pocketcows Enthusiast.,"Miami, FL",447,503,3965,0,For anyone interested you can actually track lay offs by going here https://t.co/7pEeQTTZ5m,[]
234,,"Las Vegas, NV",182,81,3588,0,"@GuyDealership @tyillc There are hotspots and cold spots throughout the nation. When a brand new fing car exceeds the salary of the targeted market, problems will occur. We haven’t even seen layoffs hit the tape yet. White collar jobs are about to be crushed.  With it, takes the economy",[]
235,"NOTICE: Get off Turtle Island our land! We r AUTO-CHTH-ONOUS Ancient Ones, n Cosmic Indigenous! Computing, Streaming, Cloud, VOIP, APPS, ANIMATION, FILM; WORLDS","Los Angeles, CA",625,274,12712,0,"These layoffs are about ""efficiency"".

https://t.co/c2UkXRpIZC",[]
230,Engineer in the area of video,United States,210,168,77,0,"More H-1B???? Why in the midst of simply MASSIVE layoffs.. Give American workers a chance.. @SenatorDurbin
@ChuckGrassley
@SenThomTillis https://t.co/X91wLym0n4",[]
236,,,89,6,744,0,@POTUS The numbers show massive layoffs.???,[]
237,Trata a los demás como quisieras que te traten,,3746,230,5978,1,"The two biggest factors influencing organisational culture in early 2023 are the highly publicised and hugely disruptive layoffs across the tech industry &amp; the emergence of Large Language Models such as ChatGPT.

More on the #InfoQ #TrendsReport: https://t.co/0Q2c3I0W6Q https://t.co/PbQArVoYxV",[]
238,Helping students and professionals reach their full potential through expert college admission and career consulting services.,,84,3,27,0,"@BowTiedBull We consulted one of our clients who was exactly like this. Thankfully they listened, but the idea was- you are in survival mode now. You did not survive the H1 layoffs like we warned, now you must survive. Drive an uber, whatever, but you will make that mortgage payment.",[]
239,DITADURA NUNCA MAIS,Brasil,1900,593,132732,6,"The tech giants are raking in hundreds of billions, firing hundreds of thousands of workers, and pissing away tens of billions on stock buybacks:

https://t.co/mPtO2MpbJc

23/",[]
200,,,319,321,61112,0,"I still wanted to talk to u guys though…
*  Catching  ip  on  some  news  from  the  week:  Consumer:  A.)  Gas  prices  could  hit  $4  a  gallon  after  OPEC  production  cut…
B.)  Tech  layoffs,  high  interest rates  afe  having  “serious  impact”  on  how  people  buy",[]
240,Show Me the Money,"Washington, DC",100,20,862,34,"DoL completely revised seasonal adjustments for jobless claims so now both of them look just like an economy heading right into recession. Imagine that. Initial claims starting to reflect layoffs and job cut announcements.

https://t.co/gFzqeZcOM2 https://t.co/7MEgkHP7js",[]
241,"Get the latest news and follow the coverage of breaking news, local news, national, politics and more",New York,20,2,2589,0,"Meta delays setting team budgets as Facebook parent plans fresh round of layoffs, Financial Times reports #budgets #delays #Facebook #financial #Fresh #layoffs #Meta #Parent #plans #reports #Setting #team #Times
https://t.co/nGNYbQ8TJg","['budgets', 'delays', 'Facebook', 'financial', 'Fresh', 'layoffs', 'Meta', 'Parent', 'plans', 'reports', 'Setting', 'team', 'Times']"
